customer_id,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Lifestyle,Price_Sensitivity,Brand_Consciousness,Technology_Affinity,Purchase_Frequency,Average_Order_Value,Total_Spending,Recency,Discount_Usage,Campaign_Response,Engagement_Score,Segmentation
CUST_00826,Male,Yes,50,Yes,Healthcare,3.0,Low,2.0,,Budget,High,Low,Very Low,2.1,58.8,124.9,27.2,17.5,0,42.3,D
CUST_00827,Male,Yes,39,Yes,Entertainment,5.0,Average,3.0,Cat_6,Luxury,Medium,High,Medium,11.9,162.1,1926.4,15.2,19.6,1,88.1,B
CUST_00828,Male,Yes,50,No,Engineer,4.0,High,1.0,,Casual,High,Medium,High,4.9,111.8,544.9,11.1,28.2,0,75.3,B
CUST_00829,Male,Yes,37,Yes,Healthcare,0.0,Low,,Cat_7,Budget,Very High,Low,Medium,8.1,88.5,721.1,18.0,34.3,0,51.3,C
CUST_00830,Male,No,43,Yes,Artist,6.0,Low,4.0,Cat_3,Luxury,Low,Medium,High,9.2,165.6,1520.5,6.7,35.2,1,79.4,B
CUST_00831,Male,Yes,34,Yes,Artist,9.0,High,4.0,Cat_6,Active,Low,High,High,16.7,227.2,3801.6,2.0,12.1,1,91.2,A
CUST_00832,Male,Yes,25,Yes,Entertainment,4.0,Average,2.0,Cat_6,Active,Medium,Medium,Medium,16.5,140.1,2312.7,11.1,30.5,1,71.7,B
CUST_00833,Female,No,43,Yes,Lawyer,8.0,High,2.0,Cat_4,Luxury,Low,Very High,Very High,16.3,219.9,3581.6,4.0,20.5,0,93.5,A
CUST_00834,Male,No,42,No,Doctor,2.0,High,2.0,Cat_4,Casual,Medium,High,High,12.6,272.6,3423.0,7.9,19.9,0,95.2,A
CUST_00835,Female,Yes,24,Yes,Engineer,6.0,Average,4.0,Cat_5,Active,Medium,High,High,11.5,157.3,1808.3,9.3,40.0,1,90.0,B
CUST_00836,Male,Yes,33,Yes,Engineer,6.0,Average,1.0,Cat_6,Active,Low,High,High,10.9,178.4,1940.4,15.8,30.1,0,65.0,B
CUST_00837,Male,No,47,No,Healthcare,2.0,Low,3.0,Cat_5,Budget,Very High,Very Low,Very Low,4.4,56.0,248.7,42.0,0.0,0,45.0,D
CUST_00838,Male,No,46,No,Artist,3.0,Average,4.0,Cat_6,Active,Medium,High,High,14.0,192.1,2686.2,7.1,28.8,0,74.5,B
CUST_00839,Female,Yes,24,No,Healthcare,1.0,Average,3.0,Cat_3,Luxury,Medium,High,High,15.1,199.3,3013.8,9.9,18.8,1,70.1,B
CUST_00840,Male,No,26,Yes,Healthcare,6.0,Average,4.0,Cat_1,Budget,High,Medium,Low,5.9,75.8,446.0,21.8,55.5,0,60.6,C
CUST_00841,Male,No,50,Yes,Executive,5.0,Average,,Cat_4,Active,Low,High,Very High,19.5,342.8,6694.4,1.0,19.0,1,75.7,A
CUST_00842,Female,No,25,No,Healthcare,1.0,Low,2.0,Cat_6,Budget,Very High,Low,Low,5.5,81.4,444.8,11.7,62.3,0,63.9,C
CUST_00843,Female,No,51,Yes,Artist,5.0,Average,2.0,Cat_4,Casual,Medium,High,Very High,22.8,322.4,7357.2,8.8,12.9,1,90.5,A
CUST_00844,Male,Yes,62,No,Healthcare,0.0,Low,2.0,Cat_5,Casual,High,Very Low,Low,2.0,57.5,116.6,36.3,11.1,0,20.1,D
CUST_00845,Female,Yes,57,No,Artist,,High,3.0,Cat_4,Luxury,Low,Very High,Very High,18.2,279.3,5088.1,3.0,14.8,1,100.0,A
CUST_00846,Male,No,39,No,Engineer,5.0,High,2.0,Cat_6,Casual,Medium,Medium,High,8.5,177.5,1510.5,16.3,23.2,0,60.8,B
CUST_00847,Male,Yes,33,Yes,Doctor,10.0,High,2.0,Cat_6,Luxury,Medium,Very High,High,16.1,300.6,4828.4,9.1,13.1,1,77.9,A
CUST_00848,Female,No,74,Yes,Lawyer,2.0,Low,3.0,,Casual,Very High,Low,Low,4.4,43.3,189.3,43.4,11.2,0,21.2,D
CUST_00849,Male,Yes,32,No,Healthcare,3.0,High,3.0,Cat_6,Active,Medium,Medium,High,6.7,180.0,1200.8,11.7,33.1,0,70.9,B
CUST_00850,Male,Yes,33,Yes,Entertainment,5.0,Average,3.0,Cat_3,Active,Medium,High,High,8.0,192.5,1546.1,16.4,25.1,1,67.0,B
CUST_00851,Male,Yes,49,Yes,Engineer,6.0,High,3.0,Cat_4,Luxury,Low,Very High,High,13.5,311.0,4196.5,5.8,10.8,1,94.4,A
CUST_00852,Female,Yes,34,No,Artist,1.0,Low,7.0,Cat_6,Budget,High,Low,Low,10.2,93.4,949.7,12.8,34.5,0,32.5,C
CUST_00853,Male,No,76,Yes,Engineer,,Average,3.0,Cat_6,Luxury,Low,High,High,10.5,321.7,3367.8,6.0,23.7,1,83.4,A
CUST_00854,Male,Yes,63,No,Healthcare,0.0,Low,2.0,Cat_4,Budget,High,Low,Very Low,4.0,56.2,225.5,24.4,20.0,0,38.3,D
CUST_00855,Female,Yes,42,Yes,Doctor,5.0,High,3.0,Cat_4,Active,Low,Very High,Very High,11.8,282.2,3326.2,7.4,16.9,1,85.1,A
CUST_00856,Female,Yes,49,No,Lawyer,0.0,High,2.0,Cat_2,Active,Medium,Very High,High,12.1,358.0,4332.9,4.7,15.1,1,97.5,A
CUST_00857,Male,Yes,46,Yes,Engineer,8.0,Average,2.0,Cat_4,,Low,High,Very High,18.4,317.7,5850.4,8.0,12.4,1,95.3,A
CUST_00858,Male,Yes,59,Yes,Engineer,,Average,3.0,Cat_5,Active,Medium,High,Medium,9.2,147.9,1367.4,9.6,24.1,1,58.0,B
CUST_00859,Male,Yes,31,Yes,Artist,4.0,Low,4.0,,Active,High,High,Medium,8.6,149.5,1279.0,9.9,15.0,1,80.2,B
CUST_00860,Male,Yes,45,Yes,Doctor,6.0,High,2.0,Cat_6,Casual,Low,Very High,Very High,15.9,287.2,4557.4,4.3,15.0,1,77.1,A
CUST_00861,Female,Yes,41,Yes,Homemaker,1.0,Low,4.0,Cat_7,Budget,Very High,Low,Medium,2.0,79.6,162.0,21.7,46.9,1,62.8,C
CUST_00862,Female,Yes,37,Yes,Entertainment,1.0,Average,2.0,Cat_3,Luxury,Medium,High,High,9.5,152.2,1442.4,13.7,32.2,1,87.0,B
CUST_00863,Male,Yes,39,Yes,Artist,6.0,Low,4.0,Cat_6,Casual,Low,Medium,High,10.5,135.0,1422.6,8.7,26.0,1,67.1,B
CUST_00864,Female,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,Active,Medium,Medium,Medium,10.7,189.8,2025.7,20.4,34.5,1,57.2,B
CUST_00865,Male,Yes,35,No,Entertainment,3.0,High,1.0,Cat_3,Casual,Medium,Medium,Medium,7.2,208.2,1498.5,11.2,34.1,1,95.0,B
CUST_00866,Female,No,44,Yes,Artist,5.0,Average,4.0,Cat_6,Casual,Medium,High,High,6.3,112.0,703.9,14.0,26.0,0,72.6,B
CUST_00867,Male,No,49,Yes,Lawyer,3.0,High,3.0,Cat_2,Casual,Low,Very High,Medium,16.8,207.7,3487.6,6.0,11.2,0,95.0,A
CUST_00868,Female,No,40,Yes,Doctor,2.0,High,3.0,Cat_6,,Low,Very High,High,7.0,251.9,1757.1,8.8,10.2,1,91.2,A
CUST_00869,Female,Yes,76,Yes,Artist,2.0,Low,1.0,Cat_6,Budget,Very High,Very Low,Very Low,5.4,55.7,301.6,26.2,11.2,1,26.0,D
CUST_00870,Male,Yes,50,Yes,Healthcare,0.0,Low,2.0,Cat_5,Casual,Very High,Very Low,Very Low,2.4,66.2,158.5,65.7,19.4,0,24.0,D
CUST_00871,Male,No,29,Yes,Entertainment,6.0,Average,4.0,Cat_6,Active,Medium,High,High,12.9,138.1,1779.7,18.3,25.6,1,77.0,B
CUST_00872,Female,No,24,No,Engineer,5.0,Average,,Cat_6,Casual,Low,Medium,High,10.4,148.9,1551.6,5.7,37.9,0,64.0,B
CUST_00873,Female,No,28,No,Artist,3.0,Low,5.0,Cat_1,Budget,Very High,Medium,Low,8.1,44.8,363.3,23.6,46.9,0,46.7,C
CUST_00874,Male,Yes,61,Yes,Artist,4.0,Low,,Cat_5,Active,Medium,High,High,11.0,101.5,1111.8,9.4,22.2,0,64.4,B
CUST_00875,Male,Yes,52,Yes,Artist,9.0,Average,4.0,Cat_2,Casual,Low,High,Very High,11.0,231.6,2557.6,5.2,18.1,1,78.9,A
CUST_00876,Male,Yes,44,No,Executive,,Average,,Cat_4,Luxury,Low,Very High,Medium,17.8,312.0,5546.2,6.0,14.0,1,90.6,A
CUST_00877,Female,No,26,No,Artist,5.0,Low,4.0,Cat_1,Casual,High,Low,Low,3.3,73.1,238.2,11.1,31.6,1,56.4,C
CUST_00878,Female,Yes,33,No,Homemaker,1.0,Low,2.0,Cat_1,Eco-conscious,High,Low,Medium,8.4,94.4,795.5,20.7,41.9,1,67.6,C
CUST_00879,Male,No,71,Yes,Executive,4.0,High,3.0,Cat_6,Casual,Low,Very High,Very High,16.7,273.3,4564.2,3.4,14.8,0,84.9,A
CUST_00880,Female,No,47,Yes,Lawyer,3.0,High,4.0,Cat_6,Active,Low,Very High,High,13.0,170.9,2225.4,7.9,15.4,0,90.5,A
CUST_00881,Male,Yes,64,Yes,Artist,6.0,High,1.0,Cat_6,Active,Low,High,Medium,14.7,204.4,2995.7,8.6,11.3,1,80.7,A
CUST_00882,Male,Yes,23,Yes,Healthcare,4.0,Average,3.0,Cat_7,Budget,Very High,Low,High,12.1,91.6,1105.1,17.1,51.3,0,49.8,C
CUST_00883,Male,No,49,Yes,Engineer,6.0,Average,1.0,Cat_6,Active,Low,Very High,High,13.3,312.2,4137.2,1.6,11.5,1,86.6,A
CUST_00884,Male,No,36,Yes,Lawyer,2.0,Average,3.0,Cat_6,Luxury,Low,Very High,Very High,15.4,331.8,5102.9,6.9,11.2,1,88.1,A
CUST_00885,Male,Yes,26,Yes,Artist,1.0,Average,2.0,Cat_1,Eco-conscious,High,Medium,Medium,6.1,73.2,445.8,11.7,33.6,0,67.8,C
CUST_00886,Male,No,41,Yes,Engineer,0.0,High,3.0,Cat_6,Casual,Low,Very High,Very High,19.0,223.7,4247.5,6.5,5.4,1,76.2,A
CUST_00887,Male,No,24,No,Homemaker,0.0,Low,1.0,,Casual,Very High,Low,Medium,5.8,64.2,373.4,13.8,51.2,0,22.9,C
CUST_00888,Female,Yes,46,Yes,Engineer,8.0,Average,3.0,Cat_4,Active,Low,High,High,14.3,332.1,4754.1,8.1,14.7,1,90.8,A
CUST_00889,Male,Yes,55,Yes,Engineer,2.0,Average,3.0,Cat_6,Active,Medium,Very High,Very High,15.9,322.4,5137.4,4.7,12.5,1,95.7,A
CUST_00890,Male,Yes,57,Yes,Lawyer,11.0,High,2.0,Cat_6,Luxury,Low,High,High,13.1,356.5,4674.4,5.1,5.5,0,94.5,A
CUST_00891,Female,No,39,Yes,Marketing,3.0,Low,3.0,Cat_6,Budget,High,Medium,Medium,9.6,60.4,576.9,24.5,43.5,0,36.6,C
CUST_00892,Female,No,49,No,Homemaker,0.0,Low,3.0,Cat_5,Casual,High,Low,Low,3.9,58.2,228.1,18.5,3.0,0,31.2,D
CUST_00893,Female,Yes,35,No,Artist,1.0,Low,,Cat_7,Casual,High,Low,Low,7.3,84.3,612.7,17.5,31.1,1,70.2,C
CUST_00894,Male,No,37,Yes,Engineer,4.0,High,4.0,Cat_3,Luxury,High,Medium,High,12.0,167.5,2002.4,4.7,46.4,1,72.5,B
CUST_00895,Female,No,19,Yes,Artist,3.0,Average,1.0,,Budget,High,Medium,Low,7.7,104.2,797.0,10.3,55.3,1,45.2,C
CUST_00896,Female,Yes,62,Yes,Executive,4.0,High,3.0,Cat_6,Luxury,Low,Very High,Very High,11.9,273.6,3245.8,8.3,8.4,1,83.2,A
CUST_00897,Female,Yes,37,Yes,Artist,4.0,Average,3.0,Cat_5,Active,Low,Medium,High,9.0,184.4,1650.7,9.9,22.3,1,65.9,B
CUST_00898,Male,Yes,32,No,Artist,4.0,Low,1.0,Cat_6,Casual,High,Low,Low,1.5,53.4,82.7,40.5,0.0,0,34.4,D
CUST_00899,Male,Yes,29,Yes,Executive,5.0,High,2.0,Cat_6,Active,Low,High,High,18.6,338.0,6277.6,8.3,16.2,1,84.5,A
CUST_00900,Male,No,53,Yes,Doctor,7.0,High,1.0,Cat_6,Luxury,Low,Very High,High,17.2,292.0,5013.4,6.1,10.9,1,96.8,A
CUST_00901,Male,Yes,44,Yes,Lawyer,1.0,High,2.0,Cat_6,Active,Low,Very High,High,17.3,341.6,5919.3,4.5,16.1,1,98.8,A
CUST_00902,Female,No,45,No,Executive,2.0,High,2.0,Cat_2,Active,Low,High,High,11.9,229.2,2737.3,7.0,10.0,1,100.0,A
CUST_00903,Female,No,51,Yes,Engineer,6.0,High,3.0,Cat_6,Active,Low,Very High,Medium,11.2,212.2,2382.8,5.5,13.3,1,78.9,A
CUST_00904,Male,Yes,39,Yes,Engineer,,High,2.0,Cat_3,Active,High,High,Medium,14.5,166.2,2402.0,11.0,31.7,1,95.0,B
CUST_00905,Male,Yes,43,Yes,Healthcare,4.0,Low,1.0,Cat_3,Active,Medium,High,Medium,11.9,168.4,2012.1,11.6,31.3,1,82.0,B
CUST_00906,Female,No,78,No,Healthcare,0.0,Average,1.0,Cat_5,Casual,High,Low,Low,3.8,41.2,155.7,35.3,24.9,1,48.1,D
CUST_00907,Female,Yes,30,No,Artist,3.0,Average,3.0,Cat_7,,High,Medium,Low,8.5,76.4,653.1,10.3,44.1,0,46.4,C
CUST_00908,Female,No,40,Yes,Artist,3.0,Average,1.0,Cat_6,Casual,Medium,Medium,High,9.9,185.9,1831.7,19.1,27.2,0,76.3,B
CUST_00909,Female,Yes,32,No,Engineer,4.0,High,2.0,Cat_3,Luxury,Medium,Medium,High,6.0,151.3,911.3,10.8,27.3,1,72.4,B
CUST_00910,Male,Yes,35,Yes,Engineer,8.0,Average,3.0,Cat_3,Active,Medium,High,High,9.2,95.9,883.3,15.5,38.0,1,68.2,B
CUST_00911,Female,Yes,47,Yes,Artist,1.0,High,4.0,Cat_6,Casual,Medium,High,High,12.1,146.2,1765.8,18.6,27.1,1,92.7,B
CUST_00912,Male,Yes,49,Yes,Engineer,0.0,High,1.0,Cat_6,Active,Low,Medium,Medium,15.3,171.1,2623.9,10.7,22.1,1,61.1,B
CUST_00913,Female,No,40,Yes,Healthcare,4.0,Low,5.0,Cat_6,Budget,High,Medium,Medium,9.0,100.7,910.2,28.8,43.8,1,56.9,C
CUST_00914,Female,Yes,42,Yes,Entertainment,0.0,High,2.0,Cat_3,Active,Medium,Medium,High,12.7,205.8,2616.5,13.6,24.4,0,70.7,B
CUST_00915,Female,Yes,24,Yes,Entertainment,5.0,Average,3.0,Cat_3,Casual,Low,Medium,Medium,14.4,184.3,2653.4,16.0,22.6,1,75.0,B
CUST_00916,Male,Yes,27,No,Entertainment,3.0,Average,4.0,Cat_5,Luxury,High,Medium,High,9.6,193.9,1865.6,9.3,35.0,1,65.9,B
CUST_00917,Female,Yes,63,No,Engineer,4.0,Low,3.0,Cat_3,Casual,Medium,High,Medium,13.5,134.1,1811.3,15.3,20.7,1,93.3,B
CUST_00918,Male,No,50,No,Healthcare,0.0,Low,2.0,Cat_6,Budget,High,Low,Very Low,2.4,36.3,87.8,29.0,19.4,0,5.0,D
CUST_00919,Female,Yes,35,Yes,Healthcare,4.0,Low,4.0,Cat_6,Budget,Very High,Low,High,11.5,78.4,902.7,20.1,46.8,0,62.7,C
CUST_00920,Female,Yes,56,Yes,Executive,6.0,High,2.0,Cat_6,Casual,Low,Very High,Very High,15.4,265.4,4076.8,5.3,11.3,0,93.7,A
CUST_00921,Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_4,Budget,Very High,Low,Low,3.6,28.0,101.5,33.2,15.6,1,27.8,D
CUST_00922,Female,No,47,No,Healthcare,2.0,High,4.0,Cat_6,Casual,Medium,High,High,10.9,126.7,1375.3,14.2,23.1,0,84.8,B
CUST_00923,Male,Yes,65,No,Homemaker,0.0,Average,2.0,Cat_6,Budget,High,Low,Low,5.0,53.6,270.2,49.2,18.0,0,30.5,D
CUST_00924,Female,No,25,No,Marketing,0.0,Low,3.0,Cat_6,Casual,Very High,Medium,Medium,7.3,85.1,617.6,14.5,46.7,0,44.7,C
CUST_00925,Male,Yes,36,Yes,Entertainment,3.0,Average,4.0,Cat_3,Active,Low,High,Medium,11.9,127.0,1507.2,12.4,25.7,1,95.0,B
CUST_00926,Female,No,26,Yes,Doctor,0.0,Average,1.0,,Active,Low,Very High,Very High,19.3,276.7,5344.9,5.7,11.6,0,87.1,A
CUST_00927,Male,No,25,No,Engineer,3.0,Average,2.0,Cat_6,,Medium,High,High,13.1,188.1,2462.9,6.3,35.6,0,67.9,B
CUST_00928,Male,Yes,35,Yes,Engineer,2.0,High,1.0,Cat_5,Active,Medium,High,High,11.9,166.8,1984.7,13.9,27.4,1,78.3,B
CUST_00929,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_1,Budget,Very High,Medium,Low,9.4,75.7,711.1,22.0,42.6,0,40.1,C
CUST_00930,Female,No,33,Yes,Engineer,5.0,Average,2.0,Cat_3,Casual,Low,High,Medium,12.4,192.1,2382.7,17.3,40.1,0,66.5,B
CUST_00931,Female,No,36,Yes,Executive,6.0,High,2.0,Cat_4,Luxury,Low,Very High,Very High,16.0,168.1,2688.1,4.7,19.3,0,91.6,A
CUST_00932,Male,No,28,Yes,Marketing,0.0,Low,8.0,Cat_7,Budget,High,Low,Medium,11.9,101.0,1197.5,24.4,43.8,0,53.3,C
CUST_00933,Female,Yes,28,No,Healthcare,2.0,Low,1.0,Cat_6,Budget,Very High,Low,Low,4.2,43.6,181.4,14.6,16.1,0,32.3,D
CUST_00934,Female,Yes,38,Yes,Engineer,3.0,High,2.0,Cat_3,Casual,Low,High,Medium,16.0,142.5,2279.1,9.2,14.5,0,51.9,B
CUST_00935,Male,Yes,39,Yes,Doctor,4.0,Average,3.0,Cat_2,Active,Medium,Very High,Medium,15.9,337.9,5358.6,7.6,6.7,1,90.4,A
CUST_00936,Female,Yes,24,Yes,Healthcare,7.0,Low,1.0,Cat_6,,Medium,High,High,13.1,201.2,2630.0,7.4,22.8,1,53.8,B
CUST_00937,Female,Yes,48,No,Lawyer,5.0,Average,2.0,Cat_4,Luxury,Medium,Very High,Very High,13.6,294.4,4012.9,8.6,28.9,1,95.9,A
CUST_00938,Male,Yes,51,No,Healthcare,,Low,3.0,Cat_6,,Very High,Very Low,Low,4.0,49.3,194.8,32.3,12.7,0,27.7,D
CUST_00939,Female,Yes,38,Yes,Executive,,Average,2.0,Cat_6,Casual,Low,High,High,15.4,292.8,4498.4,3.5,13.7,1,80.0,A
CUST_00940,Female,Yes,34,Yes,Healthcare,4.0,High,1.0,Cat_3,Active,Medium,High,Medium,11.0,249.0,2737.7,12.0,30.6,1,77.5,B
CUST_00941,Female,Yes,38,Yes,Artist,2.0,High,3.0,Cat_3,Active,Medium,High,Medium,6.9,187.5,1285.3,14.1,31.6,1,72.3,B
CUST_00942,Female,Yes,37,Yes,Entertainment,0.0,Low,5.0,Cat_6,Casual,Medium,Medium,High,13.2,126.8,1678.8,15.4,22.6,1,58.1,B
CUST_00943,Male,Yes,29,No,Healthcare,0.0,Low,5.0,Cat_1,Casual,Very High,Medium,Medium,5.0,55.5,279.7,19.1,46.8,0,47.9,C
CUST_00944,Female,No,30,No,Healthcare,0.0,Low,2.0,Cat_6,Casual,Very High,Low,Low,6.1,103.8,631.2,19.3,57.5,0,53.0,C
CUST_00945,Male,Yes,40,Yes,Doctor,12.0,High,,Cat_4,Active,Medium,High,High,10.8,268.7,2912.3,2.6,19.3,0,92.0,A
CUST_00946,Female,Yes,29,Yes,Doctor,3.0,High,1.0,Cat_2,Luxury,Medium,Very High,High,15.8,351.6,5548.7,5.0,17.2,1,74.7,A
CUST_00947,Male,No,48,Yes,Executive,10.0,Average,3.0,Cat_6,Casual,Low,Very High,High,14.8,325.3,4798.0,8.2,22.8,0,91.1,A
CUST_00948,Male,No,85,Yes,Healthcare,4.0,Low,1.0,Cat_4,Casual,Very High,Very Low,Low,2.9,58.9,169.4,44.1,12.5,1,24.5,D
CUST_00949,Male,No,45,No,Homemaker,5.0,Low,2.0,Cat_6,Budget,Very High,Very Low,Very Low,0.5,73.4,36.7,34.7,11.0,0,36.3,D
CUST_00950,Male,Yes,38,Yes,Engineer,5.0,Average,3.0,Cat_6,Luxury,Medium,Medium,Medium,11.1,145.1,1605.4,10.0,28.3,1,66.6,B
CUST_00951,Female,No,34,No,Artist,2.0,Average,2.0,Cat_1,Casual,High,Medium,Low,11.7,67.1,782.9,22.5,37.2,1,41.9,C
CUST_00952,Male,No,28,No,Marketing,4.0,Low,3.0,Cat_6,Budget,Very High,Medium,Medium,11.1,101.9,1129.7,18.9,53.3,0,39.8,C
CUST_00953,Male,Yes,54,Yes,Doctor,8.0,High,2.0,Cat_6,Luxury,Low,High,High,11.7,312.3,3646.5,2.9,21.3,1,93.8,A
CUST_00954,Male,Yes,50,Yes,Homemaker,2.0,Average,3.0,Cat_5,Budget,Very High,Low,Low,3.0,66.5,200.4,32.7,25.7,0,28.1,D
CUST_00955,Male,Yes,35,Yes,Engineer,1.0,Average,1.0,Cat_6,Casual,High,High,Medium,11.9,172.9,2049.4,12.0,35.8,1,78.0,B
CUST_00956,Female,Yes,28,Yes,Entertainment,1.0,Average,,Cat_6,Casual,Medium,High,High,11.9,149.9,1784.6,21.1,27.2,0,75.2,B
CUST_00957,Male,Yes,24,Yes,Engineer,,Average,4.0,Cat_3,Active,Medium,High,High,8.4,182.8,1543.0,17.9,23.0,0,64.0,B
CUST_00958,Male,Yes,55,Yes,Lawyer,12.0,High,1.0,Cat_6,Active,Low,High,High,18.1,298.7,5397.5,4.4,15.7,1,94.3,A
CUST_00959,Male,Yes,48,Yes,Executive,4.0,High,5.0,Cat_4,Luxury,Low,Very High,Very High,13.2,150.6,1984.7,4.4,18.6,1,95.5,A
CUST_00960,Female,Yes,25,No,Artist,4.0,Low,2.0,Cat_6,Casual,Very High,Medium,Low,9.2,88.4,817.6,25.6,30.7,1,59.3,C
CUST_00961,Male,No,61,Yes,Engineer,5.0,Average,3.0,Cat_4,Luxury,Medium,Very High,High,12.2,295.7,3594.8,6.9,10.3,1,92.6,A
CUST_00962,Female,Yes,31,Yes,Homemaker,0.0,Low,5.0,Cat_6,Casual,High,Medium,Medium,8.8,115.8,1017.0,10.9,53.2,0,50.8,C
CUST_00963,Male,Yes,49,Yes,Doctor,5.0,High,2.0,Cat_4,Luxury,Low,High,Very High,19.1,221.0,4221.4,7.4,18.6,1,86.9,A
CUST_00964,Female,No,36,Yes,Artist,2.0,Average,1.0,Cat_3,,Medium,High,High,8.2,140.7,1148.3,22.2,19.4,1,57.1,B
CUST_00965,Female,Yes,43,Yes,Healthcare,6.0,High,2.0,,Active,Medium,Medium,Medium,15.9,180.8,2871.7,10.4,22.4,1,77.6,B
CUST_00966,Male,No,51,No,Engineer,,Average,2.0,Cat_6,Casual,Medium,Medium,High,13.5,129.6,1756.1,15.2,28.2,1,79.5,B
CUST_00967,Male,No,21,No,Healthcare,,Low,7.0,Cat_6,Budget,Very High,Medium,Medium,8.7,50.1,438.3,22.3,30.8,0,42.5,C
CUST_00968,Female,Yes,24,No,Artist,7.0,Average,2.0,Cat_5,Active,Medium,Medium,High,7.6,121.6,918.8,14.7,16.1,1,86.4,B
CUST_00969,Female,Yes,47,Yes,Artist,7.0,High,4.0,Cat_3,Active,Medium,High,Medium,14.9,176.1,2618.4,18.8,24.4,0,69.0,B
CUST_00970,Female,Yes,35,Yes,Entertainment,7.0,High,1.0,Cat_6,Casual,Medium,High,High,8.0,188.0,1495.3,18.5,19.4,1,78.1,B
CUST_00971,Male,Yes,27,No,Marketing,1.0,Low,,Cat_1,Budget,Very High,Low,Medium,8.0,81.3,646.8,13.1,48.5,0,53.0,C
CUST_00972,Male,Yes,35,Yes,Healthcare,1.0,Low,2.0,Cat_4,Budget,Very High,Very Low,Very Low,1.8,80.3,141.3,39.1,7.1,0,37.5,D
CUST_00973,Male,Yes,27,Yes,Artist,0.0,Low,5.0,Cat_1,Budget,High,Low,Medium,8.9,81.5,729.2,26.7,54.1,1,63.5,C
CUST_00974,Male,Yes,62,No,Lawyer,0.0,Average,2.0,Cat_6,Active,Low,High,Medium,15.3,290.3,4447.8,5.7,0.9,0,79.2,A
CUST_00975,Male,No,56,No,Doctor,8.0,High,2.0,Cat_6,Active,Low,High,High,13.5,275.7,3721.4,3.0,11.4,1,62.4,A
CUST_00976,Male,Yes,51,No,Engineer,3.0,Average,1.0,Cat_6,Active,Medium,High,Medium,10.2,200.0,2035.3,11.1,32.1,1,72.0,B
CUST_00977,Male,Yes,41,Yes,Entertainment,8.0,High,1.0,Cat_3,Casual,Medium,High,High,13.2,140.5,1851.0,11.5,25.8,1,69.1,B
CUST_00978,Female,Yes,29,Yes,Executive,4.0,High,1.0,Cat_6,Luxury,Low,High,Very High,17.2,214.5,3685.6,9.0,6.8,1,90.9,A
CUST_00979,Female,Yes,47,Yes,Healthcare,4.0,Average,4.0,Cat_3,Active,Low,Medium,High,6.7,169.7,1140.5,16.3,30.6,1,79.6,B
CUST_00980,Male,No,24,Yes,Entertainment,7.0,Average,1.0,Cat_6,Luxury,Medium,Medium,Medium,7.9,226.3,1789.0,8.5,39.0,1,62.5,B
CUST_00981,Male,No,34,No,Engineer,1.0,Low,1.0,Cat_3,Active,Medium,Medium,High,11.1,184.6,2047.8,10.3,27.9,1,86.0,B
CUST_00982,Female,No,31,No,Homemaker,0.0,Average,2.0,Cat_7,Casual,Very High,Low,Low,5.9,51.1,299.2,20.2,65.4,1,51.4,C
CUST_00983,Female,Yes,55,Yes,Executive,4.0,High,3.0,Cat_6,Luxury,Low,High,Very High,17.2,234.3,4023.4,9.2,15.6,0,97.7,A
CUST_00984,Male,Yes,53,Yes,Artist,11.0,High,2.0,Cat_6,Active,Low,Very High,High,11.2,314.4,3521.1,5.7,14.3,1,97.3,A
CUST_00985,Female,Yes,24,Yes,Marketing,1.0,Low,4.0,Cat_7,Budget,High,Medium,Medium,7.8,131.9,1025.3,21.9,61.4,0,60.6,C
CUST_00986,Male,Yes,26,Yes,Engineer,6.0,Average,5.0,Cat_6,Luxury,Medium,Medium,High,11.8,149.9,1769.5,9.1,35.2,1,67.8,B
CUST_00987,Female,Yes,32,Yes,Artist,3.0,Low,3.0,Cat_1,Eco-conscious,Very High,Low,Low,6.9,101.7,700.9,17.0,45.2,0,49.5,C
CUST_00988,Male,Yes,50,No,Engineer,0.0,Average,3.0,Cat_3,Active,Medium,Medium,High,8.4,153.1,1290.3,7.8,30.4,0,71.6,B
CUST_00989,Female,No,52,Yes,Doctor,7.0,Average,1.0,Cat_6,Luxury,Low,Very High,High,17.5,299.8,5247.3,7.8,6.0,1,80.2,A
CUST_00990,Female,Yes,24,No,Healthcare,4.0,Average,2.0,Cat_1,Eco-conscious,High,Medium,Low,5.5,79.0,431.4,26.3,37.0,0,46.6,C
CUST_00991,Female,No,21,No,Artist,0.0,Average,2.0,Cat_7,Casual,High,Medium,Low,3.8,101.1,381.1,22.8,27.3,0,50.2,C
CUST_00992,Female,Yes,28,No,Artist,0.0,Low,2.0,Cat_1,Eco-conscious,High,Low,Low,9.4,77.5,727.9,18.4,44.3,0,44.6,C
CUST_00993,Male,No,46,Yes,Engineer,4.0,Average,2.0,Cat_6,,Medium,High,High,12.6,193.7,2440.1,8.0,39.7,1,58.6,B
CUST_00994,Male,Yes,34,Yes,Artist,4.0,Average,2.0,Cat_6,Active,High,High,High,9.2,210.0,1931.5,17.8,32.4,0,58.6,B
